WORD_CLEAN,WORD_FIXATION_COUNT,WORD_FIXATION_%,WORD_GAZE_DURATION,WORD_FIRST_FIXATION_DURATION,WORD_SECOND_FIXATION_DURATION,WORD_THIRD_FIXATION_DURATION,WORD_TOTAL_READING_TIME,WORD_TOTAL_READING_TIME_%,WORD_SKIP,WORD_SPILLOVER,WORD_RUN_COUNT
sons,0.892857143,0.009635714,165.3928571,140.3571429,51.21428571,16.39285714,207.9642857,0.010217857,0.714285714,32.07142857,0.785714286
soon,0.837362637,0.009319634,149.0311355,138.0358974,35.13113553,7.733333333,183.7717949,0.009770769,0.554578755,33.01428571,0.784981685
sooner,1.204212454,0.012961996,236.4679487,179.1474359,60.97710623,11.60531136,267.8012821,0.013495788,0.314102564,36.61630037,0.948717949
soothing,0.928571429,0.009335714,157.8571429,141.1428571,34.42857143,0,175.5714286,0.008442857,0.5,78.5,0.785714286
soothingly,1.428571429,0.015571429,228.8214286,163.5714286,56.07142857,31.96428571,293.2142857,0.015042857,0.25,24.21428571,1.035714286
sorrow,1.035714286,0.013714286,183.1071429,133.1071429,43.57142857,12.92857143,189.6071429,0.012325,0.642857143,23.28571429,0.785714286
sorry,0.989468864,0.012249084,188.7335165,176.0009158,32.27335165,3.93452381,212.2087912,0.012699679,0.413003663,50.56227106,0.899267399
sort,0.794642857,0.010358929,160.5714286,150.8303571,27.69642857,1.535714286,180.0625,0.011144643,0.5,31,0.732142857
sorts,1.214285714,0.011671429,209.2857143,186.2857143,61.07142857,20.57142857,282.2142857,0.012885714,0.428571429,12.21428571,1.071428571
sought,1.365384615,0.018902747,222.8791209,213.271978,66.79945055,19.58516484,299.6565934,0.020262912,0.151098901,151.9148352,1.258241758
soul,1,0.011064286,206.7142857,206.7142857,14.57142857,0,221.2857143,0.012192857,0.214285714,22.07142857,1
souls,0.692307692,0.008069231,138.5384615,138.5384615,14.15384615,18,170.6923077,0.008484615,0.538461538,28,0.615384615
sound,0.933379121,0.011734135,183.668956,166.9375,38.88324176,8.732142857,214.5528846,0.012328984,0.399038462,39.7135989,0.833104396
sounded,1.337912088,0.015162637,226.6510989,190.2005495,62.89835165,21.64835165,292.7087912,0.015558516,0.293956044,98.43406593,1.151098901
soundly,1,0.0151,190,160.9285714,42.28571429,0,203.2142857,0.014192857,0.285714286,55.42857143,0.857142857
soundness,1.285714286,0.014735714,241.2857143,241.2857143,30.28571429,6.857142857,278.4285714,0.016107143,0.214285714,14.5,1.214285714
sounds,1.17032967,0.013731319,191.0128205,178.1868132,46.48901099,20.71428571,253.8663004,0.014289927,0.315018315,43.21428571,1.073260073
sour,0.923076923,0.010384615,174.5384615,174.5384615,11.92307692,20.84615385,207.3076923,0.011153846,0.230769231,66,0.923076923
south,0.571428571,0.006985714,90.5,90.5,0,0,90.5,0.005621429,0.642857143,20.21428571,0.571428571
sovereign,1.642857143,0.021307143,247.7857143,201.7142857,102.0714286,12.71428571,347.5,0.022114286,0.142857143,208.5714286,1.357142857
space,1,0.010307143,154.2857143,132.1428571,22.14285714,7.285714286,161.5714286,0.008007143,0.285714286,0,0.857142857
spaces,0.923076923,0.011725275,157.0549451,139.3186813,42.94230769,23.03571429,205.2967033,0.012942308,0.445054945,93.08791209,0.813186813
spacing,2.285714286,0.026885714,242.7142857,214.2142857,140.2142857,59.14285714,499.3571429,0.0275,0.071428571,2.642857143,1.857142857
spare,0.857142857,0.009228571,155.5714286,155.5714286,15.35714286,0,170.9285714,0.00865,0.428571429,115.0714286,0.857142857
spared,1.153846154,0.013082692,214.2307692,196.2967033,50.26923077,19.73076923,270.7197802,0.014449451,0.296703297,72.12087912,1.041208791
spasm,1.214285714,0.0152,282.7857143,282.7857143,59.92857143,0,342.7142857,0.021342857,0.214285714,0,1.214285714
speak,0.91522763,0.012604343,170.1674516,158.7121926,29.49947671,1.862637363,191.5436944,0.012636211,0.451857666,27.1711146,0.842752486
speaking,1.185897436,0.015857418,194.0554029,175.3658425,44.27335165,15.0206044,239.8580586,0.01515119,0.202838828,30.85805861,1.057234432
speaks,1.046703297,0.01139478,212.4285714,203.967033,13.53846154,3.076923077,220.5824176,0.011481319,0.258241758,47.73076923,0.96978022
special,1.263736264,0.015820879,184.1941392,161.507326,50.47252747,22.47619048,244.3131868,0.014915201,0.269230769,105.2728938,1.119047619
specialist,1.535714286,0.020171429,262.7857143,204.3928571,74,15.85714286,308.1428571,0.019225,0.178571429,24.78571429,1.107142857
specialists,1.714285714,0.019557143,349.5,256.5,89.85714286,40.14285714,386.5,0.021707143,0.071428571,205.1428571,1.214285714
specially,1.428571429,0.016471429,206,206,104.4285714,39,349.4285714,0.02,0.357142857,138.9285714,1.357142857
species,1.571428571,0.024814286,267.8571429,214.7857143,95,7.928571429,336.7142857,0.026335714,0.285714286,40.07142857,1.214285714
specimen,1.332417582,0.02049533,260.5027473,222.5054945,48.9478022,4.357142857,275.8104396,0.020833242,0.252747253,45.92307692,1.076923077
speck,0.892857143,0.010946429,160.8928571,143.0714286,33.64285714,0,176.7142857,0.010678571,0.464285714,20.96428571,0.785714286
spectacle,1.622710623,0.019161538,271.981685,220.8882784,89.16849817,23.68681319,361.8644689,0.020173077,0.098901099,51.48351648,1.227106227
speech,1.052197802,0.011672527,204.7087912,178.2857143,41.43406593,2.692307692,222.4120879,0.011917308,0.214285714,41.68956044,0.936813187
spell,0.857142857,0.013885714,142.1428571,142.1428571,0,0,142.1428571,0.011371429,0.214285714,21.71428571,0.857142857
spelt,1.428571429,0.019557143,254.25,207.6785714,102.0714286,25.89285714,335.6428571,0.022985714,0.464285714,117.9642857,1.25
spend,1.214285714,0.016592857,215.9285714,170.5714286,58.28571429,11.71428571,240.5714286,0.015142857,0.285714286,37.28571429,1
spending,1.593406593,0.016761264,285.8571429,218.9010989,87.11263736,24.76648352,380.7692308,0.01853489,0.260989011,81.19505495,1.225274725
spends,0.857142857,0.009228571,118.3571429,102.2857143,34.42857143,17.42857143,154.1428571,0.0083,0.428571429,34.5,0.785714286
spendthrift,2.846153846,0.027261538,410.9230769,259.5384615,108.6923077,89.07692308,544.4615385,0.0255,0,70.92307692,1.538461538
spent,1.142857143,0.01252381,242.7619048,183.4047619,67.28571429,15.64285714,266.3333333,0.013242857,0.523809524,20.97619048,0.904761905
sphinx,1.5,0.016585714,228.6428571,204.2142857,45.57142857,10.42857143,289.1428571,0.015235714,0.214285714,47.64285714,1.285714286
spill,0.864468864,0.010650183,132.0842491,123.2967033,26.97802198,7,157.2747253,0.009423443,0.531135531,66.77838828,0.791208791
spills,1.461538462,0.021180769,210.1538462,196.0769231,71.57692308,41.03846154,350.0769231,0.022996154,0.346153846,24.15384615,1.384615385
spirit,1.285714286,0.017664286,214.6428571,207.1428571,90.25,13.14285714,314.6428571,0.020082143,0.214285714,92.71428571,1.178571429
spirits,1.153846154,0.013023077,207.3846154,189.3846154,29.23076923,19.15384615,254.0769231,0.013669231,0.230769231,15.46153846,1.076923077
spite,1.026687598,0.012516562,171.0125589,151.344584,38.89246468,9.251177394,201.0816327,0.0114073,0.4144427,34.86263736,0.912872841
splash,0.785714286,0.009685714,194.3571429,157.5714286,36.78571429,0,194.3571429,0.011521429,0.357142857,12.35714286,0.714285714
splendid,1.071428571,0.011878571,179.0714286,179.0714286,31.42857143,24,243.3571429,0.0137,0.285714286,105.5,0.928571429
splinters,1.076923077,0.014792308,174.1538462,129.8461538,59.15384615,29.92307692,238.0769231,0.015538462,0.461538462,0,0.769230769
spoil,0.857142857,0.012364286,187.2142857,187.2142857,0,0,187.2142857,0.012507143,0.214285714,68.85714286,0.857142857
spoilt,1,0.016921429,188,181.4285714,28.85714286,8.357142857,218.6428571,0.019257143,0.357142857,17,0.857142857
spoke,0.955074337,0.011893859,165.3726568,155.6370394,29.90045249,6.318358112,193.7656755,0.011506593,0.4062702,38.97802198,0.886877828
spoken,1.056318681,0.011630357,175.7472527,166.1483516,37.28434066,15.23214286,218.6648352,0.011489011,0.343406593,54.14285714,0.983516484
spokesman,1.214285714,0.015642857,197.7857143,177.2142857,54.78571429,20.42857143,252.4285714,0.015214286,0.142857143,54.14285714,1.071428571
spontaneously,2.357142857,0.028028571,259.2142857,156.6428571,160.5714286,70.42857143,420.7142857,0.024492857,0.071428571,43.92857143,1.571428571
sports,1,0.010771429,184.25,167.8214286,40.21428571,1.107142857,209.1428571,0.010553571,0.285714286,108.2142857,0.892857143
spot,0.772612003,0.009730347,163.2975486,152.72612,19.76458157,0,172.4907016,0.01044776,0.42476754,46.71174979,0.710059172
sprang,0.982142857,0.013269643,190.3928571,168.8392857,28.375,16.71428571,217.9107143,0.013991071,0.607142857,37.73214286,0.803571429
spread,1.142857143,0.016382857,218.4285714,186.8,50.24285714,6.942857143,247.9,0.017418571,0.3,49.91428571,0.957142857
springing,1.615384615,0.018569231,351.0769231,262.0769231,99.38461538,39,414.1538462,0.023561538,0.153846154,9.615384615,1.153846154
sprung,1.076923077,0.012084615,138.3846154,138.3846154,58.38461538,32.23076923,249.7692308,0.012861538,0.384615385,0,1.076923077
sputtering,1.785714286,0.020707143,263.3571429,231.2142857,95.28571429,3.142857143,349.0714286,0.020392857,0.285714286,77.92857143,1.428571429
spy,0.964285714,0.012946429,218.1428571,184.8214286,43.71428571,0,228.5357143,0.014407143,0.25,80.96428571,0.857142857
square,1.714285714,0.018885714,253,219.6428571,95.42857143,42,357.0714286,0.018321429,0.214285714,43.28571429,1.428571429
squire,1.285714286,0.019092857,246.8571429,194.1428571,67.53571429,6.964285714,273.8928571,0.019510714,0.357142857,70.71428571,1.035714286
stage,0.928571429,0.007935714,148.1428571,148.1428571,14.21428571,13.5,175.8571429,0.007292857,0.285714286,31.07142857,0.857142857
staggered,1.428571429,0.017435714,329.3571429,263.2857143,110.2142857,8.5,400.2857143,0.023642857,0.071428571,10.35714286,1.071428571
stain,1.273626374,0.014938132,219.7879121,196.0692308,76.95274725,6.797802198,282.5626374,0.015893297,0.346153846,39.48791209,1.13956044
staircase,1.75,0.021017857,310.1428571,157.1071429,123.3571429,68.21428571,394.9285714,0.021289286,0.285714286,125.4642857,1.107142857
stairs,1.016875981,0.013568171,172.6573783,153.706044,41.44623234,7.62244898,202.7747253,0.012990188,0.30455259,46.18367347,0.923076923
stake,0.857142857,0.012257143,169.2857143,169.2857143,41.42857143,8.357142857,219.0714286,0.014421429,0.571428571,20,0.785714286
stalked,1.571428571,0.020664286,245.8571429,161.2857143,102.2142857,3.714285714,288.8571429,0.017978571,0.357142857,8.285714286,1.071428571
stammer,1.285714286,0.020278571,189.5,161.1428571,45.64285714,40.35714286,247.1428571,0.0189,0.142857143,145.3571429,1.071428571
stammered,1.153846154,0.016676923,242.7692308,214,28.76923077,0,242.7692308,0.016084615,0.153846154,134.8461538,0.923076923
stamp,0.5,0.004935714,94.57142857,94.57142857,0,0,94.57142857,0.004328571,0.642857143,11.07142857,0.5
stamped,1.076923077,0.015630769,158.2307692,96.15384615,108.0769231,0,204.2307692,0.015453846,0.461538462,97.53846154,0.846153846
stamps,0.999084249,0.011172619,172.6703297,163.246337,28.81959707,7.876373626,199.9423077,0.010977289,0.398351648,18.28663004,0.888278388
stand,0.787545788,0.007860806,139.8131868,135.6941392,41,7.238095238,190.6941392,0.009050183,0.521978022,32.64285714,0.73992674
standing,1.209213863,0.015760059,225.2109045,199.4573119,43.52620456,7.43956044,252.032967,0.01618918,0.149619611,62.86982249,1.032967033
standpoint,1.346153846,0.018111538,244.6923077,210.3076923,62,5.192307692,277.5,0.017515385,0.153846154,25.61538462,1.192307692
stands,1.285714286,0.015178571,197.9285714,186.0357143,70.35714286,13.71428571,278.0357143,0.016242857,0.25,81.46428571,1.214285714
stared,1.020710059,0.012886306,200.7138631,174.646661,50.37996619,7.505494505,232.7299239,0.014065976,0.411242604,44.39856298,0.893913779
staring,1.419642857,0.017439286,230.8392857,193.6160714,68.91071429,26.22321429,299.6339286,0.017613393,0.303571429,36.92857143,1.107142857
start,1.017857143,0.013238393,184.5357143,175.3214286,43.21428571,10.24107143,230.2232143,0.0145625,0.392857143,41.91071429,0.928571429
started,1.532356532,0.019231685,254.5787546,201.4010989,82.45848596,32.20940171,335.3772894,0.020704212,0.235042735,51.47924298,1.183150183
starting,1.071428571,0.013928571,205.9285714,189.6428571,42.57142857,17.07142857,249.2857143,0.016114286,0.214285714,45.28571429,0.928571429
startled,1.239010989,0.014493462,226.0434066,192.1692308,55.2489011,13.62527473,268.5576923,0.015137363,0.243956044,43.83131868,1.015934066
starts,1.230769231,0.013007692,243.1538462,202.1538462,66.23076923,0,268.3846154,0.013692308,0.307692308,113.3846154,1
state,1.092490842,0.012991392,192.7893773,177.8479853,50.46336996,10.5,241.1327839,0.013730037,0.384615385,19.43589744,0.995421245
stated,1.492673993,0.017599084,278.4688645,209.8956044,112.047619,27.47069597,349.4139194,0.019740293,0.302197802,114.0732601,1.192307692
statement,1.178571429,0.014013736,212.8507326,193.3076923,46.66300366,24.16849817,264.1391941,0.015268407,0.336080586,66.09981685,1.002747253
statements,1.230769231,0.016361538,226.3846154,226.3846154,13.84615385,14.84615385,255.0769231,0.016461538,0,51.15384615,1.153846154
station,1.5,0.016945238,249.2380952,204.4047619,66.45238095,19.54761905,298.547619,0.01672619,0.214285714,63.88095238,1.19047619
stay,0.857142857,0.009980952,147.3809524,145.047619,28.57142857,8.119047619,181.7380952,0.010359524,0.476190476,53.83333333,0.833333333
stayed,1.035714286,0.01315,218.2857143,207,28.39285714,0,235.3928571,0.014375,0.321428571,71.17857143,0.964285714
staying,1.681318681,0.019896429,256.7197802,215.8791209,77.97802198,41.71428571,380.0714286,0.020310714,0.112637363,67.88186813,1.282967033
steadily,1.107142857,0.013135714,179.1428571,166.8928571,44.17857143,11.64285714,222.7142857,0.012417857,0.285714286,83.92857143,1
steady,1.351648352,0.017023077,213.7142857,197.6410256,75.66483516,10.61172161,283.9175824,0.017362637,0.344322344,49.3992674,1.205128205
steel,0.857142857,0.0106,162.0714286,124.9285714,47.14285714,0,172.0714286,0.010042857,0.714285714,85.21428571,0.714285714
step,0.717948718,0.008358059,141.7930403,125.6648352,31.42124542,1.974358974,159.0604396,0.009067766,0.507326007,29.15201465,0.666666667
stepmother,1.435897436,0.017478205,259.5879121,203.297619,77.05311355,21.09798535,305.4413919,0.017815842,0.215201465,66.76923077,1.134615385
stepmothers,1.274725275,0.014448535,234.9487179,214.2637363,50.44871795,9.531135531,274.2435897,0.01517381,0.1996337,174.4322344,1.075091575
stepped,1.278571429,0.016710714,234.95,196.2285714,63.60714286,10.56428571,279.2071429,0.017744286,0.207142857,67.17857143,1.071428571
steps,0.964285714,0.015078571,155.1428571,155.1428571,36.78571429,0,191.9285714,0.013978571,0.392857143,39.07142857,0.964285714
stepson,1.446153846,0.016028791,251.1263736,204.0230769,79.23846154,27.10989011,326.4857143,0.017351099,0.359340659,58.5032967,1.179120879
stern,0.785714286,0.011264286,144.2142857,141.0357143,30.57142857,0,171.6071429,0.011407143,0.392857143,65.60714286,0.75
sternly,0.785714286,0.007978571,149.5,130.7857143,18.71428571,0,149.5,0.007035714,0.357142857,41.07142857,0.714285714
stiff,1.071428571,0.013259524,177.7142857,172.452381,45.16666667,5.761904762,223.3809524,0.013535714,0.238095238,46.85714286,1.047619048
stiffened,1.321428571,0.014428571,273.9285714,199.1785714,70.14285714,29.35714286,298.6785714,0.015685714,0.142857143,68,0.928571429
stiffly,1.571428571,0.018603571,315.4285714,220.9642857,107.8214286,22.21428571,381.75,0.0209,0.107142857,49.67857143,1.178571429
stiffness,1.214285714,0.014230952,237.6190476,220.952381,49.42857143,0,270.3809524,0.014997619,0.119047619,32.69047619,1.095238095
stifle,1.357142857,0.016535714,215.7142857,158.9285714,90.85714286,24.14285714,273.9285714,0.015842857,0.214285714,70.28571429,1.142857143
still,0.972777223,0.01236792,170.780969,161.3018232,39.88736264,6.596778222,210.4038462,0.012794306,0.441808192,61.99050949,0.905094905
stillness,1.142857143,0.016214286,263.9285714,217.4285714,46.5,0,263.9285714,0.01705,0.142857143,100.5,0.928571429
stimulant,1.615384615,0.022030769,262.3846154,243.5384615,108.6923077,8.923076923,361.1538462,0.022369231,0,13.07692308,1.538461538
stimulating,1.714285714,0.017421429,325.2142857,233.9285714,60.28571429,45.78571429,396,0.019528571,0.071428571,43.5,1.214285714
stir,0.538461538,0.005576923,127.8461538,127.8461538,23.76923077,0,151.6153846,0.007223077,0.538461538,0,0.538461538
stirred,1.692307692,0.018946154,224.1538462,200.0769231,62.23076923,35.61538462,351.0769231,0.018623077,0.153846154,103.3076923,1.307692308
stirring,1.642857143,0.01975,268.9285714,225.2142857,100.6428571,27.57142857,353.4285714,0.02055,0.142857143,19.28571429,1.357142857
stone,1.023809524,0.012407143,217.952381,198.0952381,44.26190476,5.428571429,247.7857143,0.014080952,0.285714286,31.69047619,0.952380952
stony,1.642857143,0.0184,250.6428571,238.5714286,64.78571429,26.71428571,363.4285714,0.0195,0.285714286,126.1428571,1.428571429
stood,1.000732601,0.012973223,181.8157509,167.9593407,38.47142857,8.397802198,215.752381,0.01339022,0.373992674,49.23919414,0.918681319
stooping,1.928571429,0.027828571,274.6428571,211.4285714,129.9285714,55.42857143,417.0714286,0.028971429,0.214285714,0,1.642857143
stop,1.071428571,0.014671429,142.3571429,142.3571429,79.5,4,225.8571429,0.014264286,0.642857143,34.71428571,1
stopped,1.192857143,0.01539467,205.7027473,178.6620879,54.76758242,12.46098901,252.0153846,0.015526374,0.285164835,58.85714286,1.030769231
stories,1.21978022,0.013839744,274.3315018,241.7692308,59.80952381,0,301.5787546,0.016314469,0.23992674,80.02564103,1.075091575
story,1.038038884,0.012571175,171.3592561,160.4129332,37.10312764,10.99830938,208.5143702,0.011987785,0.385460693,52.69230769,0.964074387
stout,1.5,0.013607143,193.2142857,169.7857143,87.14285714,18.85714286,294.5,0.012642857,0.357142857,135.5714286,1.214285714
stove,0.928571429,0.00985,166.8571429,151,15.85714286,0,166.8571429,0.008557143,0.285714286,67.85714286,0.785714286
stowed,1.21978022,0.015520055,222.3379121,196.0467033,45.39835165,16.78571429,258.2307692,0.016150549,0.450549451,46.60714286,1.032967033
straight,1.21771978,0.015246497,237.1682692,195.6284341,56.2918956,6.348214286,258.268544,0.015753846,0.214972527,29.5157967,1.010989011
straighten,1.384615385,0.021515385,229.6153846,178.3846154,64.69230769,0,243.0769231,0.019053846,0.153846154,53.53846154,1.076923077
straightened,1.677197802,0.020248901,265.8598901,199.3502747,84.69230769,21.72664835,324.0906593,0.020126099,0.184065934,51.05769231,1.20467033
straightening,1.804029304,0.02150348,271.6355311,233.5512821,115.8846154,31.43589744,397.985348,0.023612088,0.17032967,45.04761905,1.465201465
straightforward,1.714285714,0.018628571,311.7142857,186.5714286,89.21428571,35.92857143,311.7142857,0.016792857,0.071428571,185.6428571,0.928571429
strained,1.428571429,0.016614286,240.4285714,204,85.28571429,60.57142857,349.8571429,0.019671429,0.214285714,28.64285714,1.214285714
strange,1.091836735,0.013091837,180.755102,168.8265306,42.42857143,9.591836735,220.8469388,0.012408163,0.367346939,56.15306122,1.010204082
strangely,1.5,0.0132,279.0714286,232.7857143,62.42857143,24.14285714,319.3571429,0.013057143,0,92.64285714,1.214285714
strangle,1,0.013169231,209.1538462,209.1538462,1.692307692,0,210.8461538,0.013592308,0.076923077,65.38461538,1
strangled,1.892857143,0.021910714,249.7142857,206.6428571,86.85714286,34.17857143,361.0357143,0.019775,0.142857143,72.78571429,1.5
strapping,2,0.029078571,305.9285714,241.2142857,131.1428571,63.21428571,435.5714286,0.031371429,0.142857143,66.64285714,1.5
stray,1.5,0.019278571,219.0714286,194,103.7857143,9.5,307.2857143,0.019035714,0.071428571,147.3571429,1.285714286
strayed,1.5,0.014935714,239.2857143,239.2857143,66,42.57142857,347.8571429,0.016707143,0.071428571,52.5,1.428571429
streak,1.285714286,0.015121429,244.1428571,244.1428571,62.35714286,0,306.5,0.016964286,0.142857143,31.78571429,1.285714286
street,0.826007326,0.011054579,124.6080586,119.5842491,10.04761905,0,129.6318681,0.008356777,0.316849817,43.5989011,0.778388278
strength,1.168498168,0.016249451,188.6025641,171.3919414,37.30586081,7.188644689,215.8864469,0.014709524,0.144688645,47.69413919,1.047619048
strengthens,2,0.021314286,325.3571429,264.3571429,92.85714286,68.14285714,450.2142857,0.023228571,0,47.28571429,1.5
strenuously,1.872252747,0.02372239,324.4835165,226.2431319,121.3379121,43.25137363,422.5151099,0.025337775,0.096153846,64.9478022,1.361263736
stress,1.142857143,0.021528571,195.9285714,195.9285714,39.85714286,12.07142857,247.8571429,0.022707143,0.285714286,125.7857143,1.071428571
stretch,0.714285714,0.007828571,146.2857143,131.2142857,15.07142857,0,146.2857143,0.007628571,0.357142857,24.07142857,0.642857143
stretched,1.428571429,0.018671429,314.5714286,241.8571429,83.78571429,0,325.6428571,0.019257143,0.071428571,27.57142857,1.071428571
stricken,1.357142857,0.016507143,232.2142857,195,28.21428571,1.642857143,308.7142857,0.017635714,0.285714286,66.92857143,0.857142857
strictly,1.491758242,0.022017308,262.456044,205.3434066,71.41758242,25.01923077,319.2032967,0.022587088,0.263736264,151.4230769,1.186813187
stride,1.214285714,0.011092857,139.1428571,139.1428571,50,22.42857143,226.1428571,0.011364286,0.428571429,18.5,1.142857143
strike,0.827838828,0.011153022,149.717033,146.1456044,9.321428571,0,155.467033,0.010020055,0.279304029,27.22619048,0.792124542
strikes,0.857142857,0.010314286,159.5714286,144.2142857,15.35714286,0,159.5714286,0.009371429,0.642857143,14.14285714,0.714285714
strings,0.785714286,0.0107,123,123,37.78571429,0,160.7857143,0.011021429,0.428571429,0,0.785714286
strips,1.269230769,0.015634615,226.1153846,193.3076923,73.84615385,7.730769231,274.8846154,0.016546154,0.346153846,34.88461538,1.115384615
strode,1,0.012347619,196,175.1904762,46.28571429,8.523809524,237.3809524,0.013861905,0.428571429,46.16666667,0.904761905
stroke,0.923076923,0.008661538,139.6923077,139.6923077,31.30769231,0,171,0.007830769,0.538461538,0,0.923076923
stroll,1.285714286,0.0115,162.9285714,160.8571429,54.71428571,22.78571429,270.7142857,0.010971429,0.214285714,175.4285714,1.142857143
strolled,1.171428571,0.016082857,202.5571429,162.3714286,45,15.14285714,235.0571429,0.015557143,0.314285714,20.92857143,0.871428571
strolling,1.428571429,0.0219,251.1428571,208.6428571,79.85714286,19.78571429,308.2857143,0.022635714,0.071428571,50,1.142857143
strong,1.06043956,0.012303956,191.367033,174.8637363,33.0032967,4.765934066,213.4945055,0.011884615,0.415384615,50.44285714,0.93956044
stronger,0.846153846,0.009415385,197.4615385,189.2307692,8.230769231,0,197.4615385,0.010423077,0.307692308,16,0.769230769
strongly,1.071428571,0.010321429,192.4285714,177.8571429,14.57142857,12.28571429,204.7142857,0.008892857,0.214285714,127.1428571,0.928571429
struck,1.024975025,0.012581269,205.0434565,190.4775225,30.26073926,2.811688312,225.1213786,0.013420829,0.280719281,34.16033966,0.946553447
strychnine,1.599661877,0.01913579,282.4810651,213.497295,85.71766695,29.23076923,354.2551986,0.020209434,0.152747253,78.27083686,1.167455621
stuck,0.910714286,0.011883516,136.635989,125.3104396,34.21016484,5.196428571,169.5741758,0.010895192,0.531593407,46.07554945,0.818681319
studded,1.5,0.015114286,184.2142857,172.9285714,62.64285714,71.57142857,316.0714286,0.016521429,0.285714286,12.35714286,1.285714286
studied,1.116169545,0.013821586,184.6365777,167.9427002,48.78963893,9.062009419,233.110675,0.013863108,0.258241758,74.68759812,0.991365777
study,0.976190476,0.012469048,161.2142857,146.1904762,29.11904762,0,175.3095238,0.0108,0.452380952,53.28571429,0.904761905
studying,1.212454212,0.016913004,232.2399267,188.6684982,60.26923077,14.64285714,268.985348,0.017972161,0.271062271,66.80586081,0.998168498
stumbled,1.142857143,0.015392857,261.5,224.0714286,37.42857143,0,261.5,0.017214286,0.214285714,12.21428571,0.928571429
stupefied,1.653846154,0.019457692,337.3846154,248.7307692,121.0384615,37.46153846,407.2307692,0.0232,0.038461538,112.3076923,1.307692308
stupid,1.285714286,0.015335714,235.7142857,207.3571429,80.14285714,9.5,297,0.016935714,0.214285714,28.78571429,1.142857143
stupidity,2.071428571,0.021107143,273.3571429,210.8571429,168.3571429,57.28571429,485.0714286,0.022814286,0.142857143,43.71428571,1.642857143
style,0.857142857,0.008207143,167.1428571,125.2142857,30.78571429,11.14285714,167.1428571,0.007578571,0.357142857,35.07142857,0.642857143
subdued,1.428571429,0.020142857,236.4285714,190.9285714,56.07142857,40.92857143,287.9285714,0.0186,0.357142857,85.28571429,1
subject,1.080062794,0.013794035,191.0521978,162.3779435,44.27708006,6.837912088,214.0588697,0.012979749,0.318288854,34.81200942,0.917582418
submitted,1.230769231,0.014430769,201.6153846,146.3846154,69.69230769,13.53846154,229.6153846,0.013223077,0.307692308,54.30769231,0.846153846
subsequent,1.442307692,0.01914478,226.1346154,211.6346154,69.91208791,14.32967033,295.8763736,0.018468681,0.148351648,90.27472527,1.32967033
subsequently,1.904761905,0.020054762,296.2619048,219.5,132.6190476,53.02380952,435.1904762,0.021135714,0.095238095,84.14285714,1.452380952
subside,1.5,0.022657143,339.1428571,241.1428571,85.92857143,39.21428571,377.8571429,0.027428571,0.071428571,86.21428571,1.142857143
subsided,1.928571429,0.021364286,326.7857143,224.5,137.7857143,83.92857143,461.5,0.023914286,0.285714286,178.5714286,1.285714286
substance,0.928571429,0.009071429,178.1428571,178.1428571,8.857142857,0,187,0.008492857,0.285714286,98.28571429,0.928571429
substantially,2.071428571,0.022621429,279.2857143,248.2857143,99.57142857,41.35714286,447.6428571,0.023057143,0.071428571,73.71428571,1.785714286
substitute,1.071428571,0.01315,213.2142857,191.6428571,21.57142857,0,213.2142857,0.012742857,0.214285714,0,0.928571429
substituted,2.142857143,0.017864286,268.4285714,202.3571429,143.2857143,70.64285714,441.1428571,0.018214286,0,124.6428571,1.642857143
subterfuge,1.857142857,0.0229,456.0714286,247.0714286,75.35714286,54,460.7142857,0.026785714,0.071428571,94.64285714,1.071428571
subtle,1.538461538,0.018584615,282.2307692,208.3846154,114.9230769,24.46153846,347.7692308,0.020846154,0.307692308,183.3076923,1.153846154
subtly,1.461538462,0.012246154,181.5384615,181.5384615,55.07692308,26.38461538,308.7692308,0.012207692,0.307692308,179.2307692,1.461538462
succeed,1.384615385,0.0167,202.8461538,152.8461538,117.4615385,0,270.3076923,0.014538462,0.230769231,156.0769231,1.153846154
succeeded,1.857142857,0.021892857,258.0714286,224.2142857,117.1428571,28.92857143,380.1428571,0.021528571,0.142857143,88.5,1.5
success,1.095238095,0.016113187,178.6849817,178.6849817,22.23992674,4.880952381,205.8058608,0.013785348,0.245421245,54.12271062,1.071428571
successful,1.071428571,0.016235714,194,124.2857143,88.35714286,12.64285714,225.2857143,0.016792857,0.357142857,0,0.785714286
successfully,2,0.01915,324.6428571,264.2857143,149.1428571,49.42857143,474.7857143,0.020714286,0.071428571,64.5,1.571428571
succinctly,0.846153846,0.009530769,169.5384615,139.6923077,29.84615385,2.615384615,172.1538462,0.010030769,0.461538462,22.23076923,0.692307692
such,0.742923743,0.009092591,126.8145188,121.8308358,24.18215118,4.51015651,150.7569098,0.008952581,0.54029304,26.21262071,0.714452214
suchlike,1.642857143,0.024721429,302.6428571,233.5714286,82.42857143,26.28571429,342.2857143,0.024528571,0.071428571,53.21428571,1.142857143
sudden,1.056166056,0.013481685,187.4340659,177.1721612,31.46092796,5.129426129,213.7625153,0.013208791,0.274725275,78.14529915,0.992063492
suddenly,1.182299843,0.015311205,218.7290031,186.4218995,50.09438776,7.942307692,244.8973705,0.0151771,0.205259027,75.47880691,1.019427002
suffered,1.5,0.017142857,260.2142857,178.0714286,41.85714286,8.5,272.2857143,0.014421429,0.142857143,53.28571429,1
